2015-04-09 18:48:33.648,Condition,letter_o,256,24,500,500
2015-04-09 18:48:33.648,Condition,letter_o,256,24,500,500
2015-04-09 18:48:33.668,CursorMove,238,141
2015-04-09 18:48:33.813,CursorMove,238,141
2015-04-09 18:48:34.016,CursorMove,237,142
2015-04-09 18:48:34.110,CursorMove,234,144
2015-04-09 18:48:34.317,CursorMove,234,145
2015-04-09 18:48:34.419,CursorMove,268,163
2015-04-09 18:48:34.517,CursorMove,333,200
2015-04-09 18:48:34.618,CursorMove,404,284
2015-04-09 18:48:34.720,CursorMove,468,391
2015-04-09 18:48:34.829,CursorMove,608,482
2015-04-09 18:48:34.922,CursorMove,667,511
2015-04-09 18:48:35.045,CursorMove,667,523
2015-04-09 18:48:35.142,CursorMove,647,520
2015-04-09 18:48:35.255,CursorMove,628,510
2015-04-09 18:48:35.348,CursorMove,627,510
2015-04-09 18:48:36.262,ClickMiss,627,510
2015-04-09 18:48:36.263,CursorMove,627,510
2015-04-09 18:48:36.421,CursorMove,627,510
2015-04-09 18:48:36.878,CursorMove,627,510
2015-04-09 18:48:37.031,CursorMove,628,511
2015-04-09 18:48:37.182,CursorMove,637,510
2015-04-09 18:48:37.384,CursorMove,637,509
2015-04-09 18:48:37.455,CursorMove,636,509
2015-04-09 18:48:37.833,CursorMove,636,508
2015-04-09 18:48:37.968,ClickHit,636,508
2015-04-09 18:48:37.971,CursorMove,636,508
2015-04-09 18:48:38.098,CursorMove,636,508
2015-04-09 18:48:38.165,CursorMove,636,508
2015-04-09 18:48:38.472,CursorMove,633,508
2015-04-09 18:48:38.544,CursorMove,463,456
2015-04-09 18:48:38.612,CursorMove,461,453
2015-04-09 18:48:38.765,CursorMove,375,443
2015-04-09 18:48:38.909,CursorMove,376,443
2015-04-09 18:48:38.973,CursorMove,383,442
2015-04-09 18:48:39.042,CursorMove,379,440
2015-04-09 18:48:39.155,CursorMove,372,440
2015-04-09 18:48:39.368,ClickHit,372,440
2015-04-09 18:48:39.372,CursorMove,372,440
2015-04-09 18:48:39.435,CursorMove,372,440
2015-04-09 18:48:39.690,CursorMove,374,440
2015-04-09 18:48:39.894,CursorMove,639,633
2015-04-09 18:48:39.997,CursorMove,634,632
2015-04-09 18:48:40.164,CursorMove,578,588
2015-04-09 18:48:40.278,CursorMove,583,586
2015-04-09 18:48:40.470,CursorMove,597,595
2015-04-09 18:48:40.572,CursorMove,599,595
2015-04-09 18:48:40.821,ClickHit,599,595
2015-04-09 18:48:40.823,CursorMove,599,595
2015-04-09 18:48:40.876,CursorMove,599,595
2015-04-09 18:48:41.121,CursorMove,600,595
2015-04-09 18:48:41.229,CursorMove,477,390
2015-04-09 18:48:41.331,CursorMove,468,352
2015-04-09 18:48:41.439,CursorMove,458,370
2015-04-09 18:48:41.645,CursorMove,453,377
2015-04-09 18:48:41.752,CursorMove,442,366
2015-04-09 18:48:41.944,CursorMove,442,367
2015-04-09 18:48:42.051,CursorMove,443,377
2015-04-09 18:48:42.211,ClickHit,443,377
2015-04-09 18:48:42.212,CursorMove,443,377
2015-04-09 18:48:42.267,CursorMove,443,377
2015-04-09 18:48:42.459,CursorMove,445,378
2015-04-09 18:48:42.576,CursorMove,470,498
2015-04-09 18:48:42.679,CursorMove,487,568
2015-04-09 18:48:42.865,CursorMove,506,600
2015-04-09 18:48:42.972,CursorMove,516,644
2015-04-09 18:48:43.087,CursorMove,516,645
2015-04-09 18:48:43.287,CursorMove,513,640
2015-04-09 18:48:43.401,CursorMove,509,635
2015-04-09 18:48:43.461,ClickHit,509,635
2015-04-09 18:48:43.520,CursorMove,509,635
2015-04-09 18:48:43.636,CursorMove,510,635
2015-04-09 18:48:43.750,CursorMove,507,603
2015-04-09 18:48:43.948,CursorMove,602,411
2015-04-09 18:48:44.143,CursorMove,537,382
2015-04-09 18:48:44.252,CursorMove,544,376
2015-04-09 18:48:44.462,CursorMove,543,370
2015-04-09 18:48:44.520,ClickHit,543,370
2015-04-09 18:48:44.577,CursorMove,543,370
2015-04-09 18:48:44.782,CursorMove,543,370
2015-04-09 18:48:44.900,CursorMove,449,564
2015-04-09 18:48:45.010,CursorMove,415,597
2015-04-09 18:48:45.205,CursorMove,422,613
2015-04-09 18:48:45.324,CursorMove,425,618
2015-04-09 18:48:45.436,CursorMove,425,612
2015-04-09 18:48:45.630,CursorMove,426,612
2015-04-09 18:48:45.631,ClickHit,426,612
2015-04-09 18:48:45.688,CursorMove,426,612
2015-04-09 18:48:45.810,CursorMove,427,611
2015-04-09 18:48:46.093,CursorMove,496,498
2015-04-09 18:48:46.291,CursorMove,567,441
2015-04-09 18:48:46.486,CursorMove,595,419
2015-04-09 18:48:46.690,CursorMove,605,418
2015-04-09 18:48:46.797,ClickHit,605,418
2015-04-09 18:48:46.799,CursorMove,605,418
2015-04-09 18:48:46.855,CursorMove,605,418
2015-04-09 18:48:47.051,CursorMove,604,419
2015-04-09 18:48:47.167,CursorMove,474,516
2015-04-09 18:48:47.275,CursorMove,441,519
2015-04-09 18:48:47.383,CursorMove,415,518
2015-04-09 18:48:47.483,CursorMove,377,532
2015-04-09 18:48:47.605,CursorMove,374,539
2015-04-09 18:48:47.797,CursorMove,374,543
2015-04-09 18:48:47.797,ClickHit,374,543
2015-04-09 18:48:47.854,CursorMove,373,543
2015-04-09 18:48:47.961,CursorMove,373,543
2015-04-09 18:48:48.159,CursorMove,421,512
2015-04-09 18:48:48.261,CursorMove,613,509
2015-04-09 18:48:48.447,CursorMove,631,517
2015-04-09 18:48:48.562,CursorMove,631,511
